daily_date,total_sales,customer_id
2022-02-05,35200,C00002990
2021-03-13,21000,C00009277
2020-04-18,21000,C00016423
2022-02-26,18400,C00004735
2021-01-17,5280,C00010204
2020-02-03,4800,C00000138
2021-08-15,18100,C00014182
2022-01-05,19800,C00014304
2021-12-26,39600,C00002693
2020-02-19,31000,C00017251
2020-10-24,18900,C00006285
2021-05-15,35200,C00010798
2020-03-01,41200,C00007390
2020-11-15,980,C00003375
2020-02-09,17600,C00012983
2020-11-15,21000,C00000001
2022-01-27,18100,C00012914
2021-12-06,22100,C00013012
2020-10-19,19800,C00008177
2021-04-21,22100,C00007691
2021-10-31,2180,C00002989
2021-05-23,12400,C00008068
2021-03-25,38900,C00017324
2022-02-13,17600,C00003265
2021-11-20,17000,C00002678
2022-01-23,5890,C00017579
2021-12-08,22100,C00008190
2020-06-11,18900,C00018530
2020-01-20,19800,C00007521
2022-03-05,16800,C00015903
2020-09-20,41200,C00004201
2021-07-24,14500,C00006500
2021-05-16,21000,C00007080
2021-11-03,14500,C00009940
2021-09-19,31900,C00006174
2021-02-11,41200,C00015785
2022-01-23,35200,C00018326
2022-05-29,16500,C00013733
2022-04-02,35200,C00018418
2021-02-28,31900,C00001959
2020-08-22,20000,C00012811
2022-01-22,41200,C00007943
2022-03-24,7800,C00005778
2020-10-15,20800,C00005022
2022-05-29,4800,C00009598
2020-03-07,19800,C00001900
2020-02-09,14100,C00006260
2021-03-01,16800,C00004404
2021-03-02,5280,C00013602
2021-01-24,14100,C00015405
2021-01-13,1200,C00008457
2021-01-23,18900,C00000597
2021-12-21,35200,C00016833
2021-02-07,980,C00016394
2020-05-10,31000,C00013617
2021-10-30,14300,C00017515
2021-01-14,2280,C00006201
2021-01-23,7600,C00017674
2020-12-13,8300,C00013275
2020-01-20,16500,C00002259
2022-05-13,18900,C00017170
2021-02-28,19800,C00010336
2021-12-01,16800,C00010254
2021-05-12,7600,C00003905
2021-04-24,18000,C00012615
2021-11-14,39600,C00012496
2020-07-12,18000,C00017361
2021-12-19,16800,C00014318
2021-05-03,18100,C00005094
2021-01-10,2180,C00008659
2022-02-10,20000,C00017338
2022-04-14,18400,C00006411
2022-01-23,11000,C00002943
2020-12-18,7600,C00018483
2021-10-06,12400,C00005023
2020-12-29,1200,C00009681
2020-10-03,7600,C00000914
2022-04-10,17000,C00013920
2021-05-25,7600,C00009505
2022-02-12,4800,C00013703
2021-12-19,31900,C00001121
2020-10-26,41200,C00004828
2022-04-08,21000,C00002766
2020-11-08,19800,C00001454
2021-02-27,7800,C00001980
2020-11-08,18100,C00016163
2021-01-24,14300,C00005186
2020-12-18,7600,C00007894
2020-11-03,19800,C00016554
2020-11-01,8800,C00011980
2022-03-19,31900,C00015422
2021-05-15,7800,C00009626
2022-03-04,2280,C00014487
2021-02-14,35200,C00003193
2020-04-12,18900,C00002891
2020-07-25,31000,C00002998
2022-02-06,14300,C00012477
2021-03-04,35200,C00000675
2022-04-15,20000,C00001167
2021-10-26,18900,C00018451
2021-04-14,19400,C00017458
2021-11-02,18100,C00008971
2022-02-17,18100,C00009883
2021-06-15,18000,C00016919
2021-05-17,12900,C00008434
2022-04-02,15600,C00014227
2022-02-25,19800,C00001690
2020-05-17,70400,C00006576
2021-10-09,16500,C00017529
2021-01-31,8900,C00016922
2020-12-20,8300,C00006195
2020-02-22,16500,C00012168
2021-03-20,980,C00002232
2020-03-14,41200,C00004769
2020-05-09,5890,C00012972
2021-12-11,21000,C00010957
2020-05-07,20800,C00013770
2020-02-29,16500,C00007757
2021-04-10,31000,C00001865
2022-01-02,7600,C00007248
2021-09-04,31000,C00008815
2021-04-04,45000,C00001993
2020-11-22,31000,C00015405
2022-01-15,19400,C00016967
2021-03-20,18100,C00001539
2020-07-01,19400,C00015339
2022-02-25,16500,C00017009
2020-02-08,15100,C00002998
2022-03-19,17000,C00016454
2020-01-18,30800,C00004756
2021-08-10,2280,C00003093
2021-01-02,41200,C00004018
2021-03-13,980,C00018360
2022-03-13,38900,C00008946
2021-07-09,14300,C00006872
2020-10-03,16800,C00002761
2021-09-12,18900,C00001073
2021-12-05,19800,C00012417
2020-12-30,10000,C00005962
2022-01-06,20000,C00016039
2020-06-14,31000,C00007890
2022-03-12,19800,C00013506
2020-09-18,7800,C00005455
2020-03-08,31900,C00015781
2021-01-17,20000,C00010211
2021-01-17,9800,C00001262
2021-06-13,16800,C00010554
2022-01-08,7600,C00004730
2020-04-05,19400,C00011606
2020-03-20,5890,C00007233
2022-02-12,14300,C00004442
2020-04-12,22100,C00010909
2021-11-17,14300,C00015902
2021-09-15,7600,C00001785
2020-09-10,22100,C00018173
2022-01-29,18900,C00000164
2020-07-24,980,C00013301
2020-07-14,18900,C00000448
2021-05-13,7600,C00001899
2021-12-12,33000,C00011058
2020-02-14,21000,C00007363
2022-03-03,30800,C00017693
2020-07-18,2180,C00003090
2022-04-03,7800,C00012468
2020-06-13,30800,C00013889
2021-06-13,19800,C00012187
2022-02-27,4300,C00016528
2021-05-30,14300,C00005247
2022-03-17,31900,C00016212
2021-11-17,31900,C00008488
2021-02-02,7600,C00000448
2022-02-11,19800,C00011356
2021-05-01,41200,C00016698
2022-04-17,35200,C00015633
2021-12-04,19800,C00009549
2021-03-06,42000,C00015619
2022-02-09,2280,C00000200
2021-05-28,7600,C00000497
2020-08-14,18900,C00013534
2020-03-03,12900,C00007027
2020-01-05,5280,C00012898
2021-02-21,14500,C00010751
2022-02-12,21000,C00011900
2021-02-22,18000,C00001174
2021-12-12,41200,C00000578
2021-11-13,18400,C00005407
2021-08-21,31000,C00009737
2021-04-30,20800,C00016408
2021-09-18,2180,C00018266
2022-04-17,14300,C00009804
2021-11-28,14500,C00009505
2021-05-01,7600,C00019018
2020-11-07,20000,C00007614
2020-12-26,14500,C00009496
2022-02-05,19800,C00008942
2020-10-18,6800,C00002850
2021-11-06,31000,C00002655
2021-09-18,18000,C00007119
2022-03-27,7600,C00017415
2022-02-27,18100,C00008043
2020-11-14,19800,C00013936
2022-03-18,7800,C00013617
2021-01-04,980,C00013513
2021-04-21,19800,C00018429
2022-02-08,4800,C00008724
2021-10-05,14500,C00010083
2021-04-04,35200,C00003122
2021-12-12,8800,C00015079
2020-04-29,30800,C00007516
2022-03-20,6800,C00006204
2022-04-09,19800,C00006824
2020-09-26,17000,C00006229
2022-02-11,20000,C00015753
2020-12-12,12400,C00010408
2022-03-16,11000,C00004190
2021-09-12,14300,C00003176
2021-01-14,35200,C00006025
2022-01-27,1200,C00016554
2021-12-05,17000,C00016111
2021-12-05,17000,C00006033
2020-12-19,7600,C00008838
2020-11-09,12400,C00011575
2021-02-20,17000,C00008427
2021-03-04,20800,C00014469
2020-04-11,18400,C00010359
2021-04-24,7600,C00001035
2021-12-26,18900,C00008330
2021-12-26,31100,C00011603
2021-09-12,20000,C00001850
2021-12-04,31000,C00006897
2021-03-21,19800,C00008110
2021-04-25,7600,C00001640
2021-01-23,18900,C00011446
2021-11-20,18100,C00012415
2021-05-16,4800,C00000942
2020-02-01,7800,C00015478
2022-05-30,22100,C00017559
2021-02-28,16800,C00009194
2020-05-29,22100,C00019018
2021-01-31,2280,C00001279
2021-10-09,7900,C00006965
2021-11-07,15100,C00004713
2021-01-15,18900,C00010338
2022-04-10,15900,C00004689
2022-01-02,14500,C00015808
2021-02-07,31000,C00005556
2021-03-07,41200,C00017445
2020-06-14,21000,C00006318
2020-03-24,41200,C00013164
2020-05-02,18900,C00000561
2022-03-26,41600,C00004222
2020-08-09,14100,C00005370
2021-06-27,17600,C00009423
2022-03-06,7600,C00013827
2020-06-14,7600,C00016663
2022-04-03,39600,C00015025
2020-09-19,14500,C00017920
2021-03-13,4300,C00003483
2020-02-01,18900,C00007262
2020-11-08,21000,C00015880
2021-09-05,8700,C00005636
2021-12-11,15100,C00017843
2020-03-21,14300,C00018226
2021-07-18,8900,C00002371
2021-01-23,14100,C00016122
2022-04-12,8700,C00012057
2022-01-21,19800,C00007749
2021-01-03,6800,C00016607
2021-03-22,4300,C00005721
2021-10-23,31000,C00016610
2022-04-26,31900,C00018736
2022-03-05,39600,C00005758
2021-02-21,16800,C00016202
2022-04-18,18900,C00002795
2020-11-14,8900,C00003559
2022-01-23,18400,C00006498
2021-12-12,14100,C00005556
2020-09-12,16800,C00002536
2020-11-15,17000,C00006121
2021-09-18,16800,C00014692
2020-02-02,20000,C00005643
2022-02-13,7600,C00006283
2022-04-09,21000,C00008858
2021-10-03,30800,C00001728
2021-03-13,16800,C00006122
2021-01-02,10000,C00004650
2022-02-14,36800,C00012955
2022-01-12,15100,C00014680
2020-04-18,18900,C00013327
2021-11-15,1200,C00002599
2021-06-07,30800,C00006671
2020-09-10,18000,C00013420
2020-05-02,38900,C00015640
2021-03-17,41200,C00015898
2021-03-21,25800,C00007724
2021-09-18,22100,C00014513
2021-01-09,7800,C00015369
2021-03-13,16800,C00013175
2020-03-20,22100,C00017253
2021-02-21,7600,C00010177
2020-04-25,14100,C00004219
2021-01-24,2280,C00008619
2020-02-16,35200,C00016128
2021-12-24,17000,C00016137
2021-09-10,980,C00004716
2020-04-13,21000,C00008676
2022-03-26,35200,C00004527
2020-12-06,9800,C00005927
2020-01-24,12400,C00007120
2021-12-22,18900,C00003337
2021-02-18,19800,C00018125
2021-10-09,20000,C00013923
2022-03-05,39600,C00018684
2021-09-01,7600,C00014898
2021-10-26,8700,C00012901
2021-10-03,2180,C00005342
2021-06-26,22100,C00004821
2020-11-01,17600,C00017601
2022-01-25,7600,C00009813
2021-09-11,19800,C00010592
2020-10-25,18900,C00012437
2021-05-01,7600,C00013724
2021-06-19,14100,C00018919
2021-04-07,4300,C00011645
2022-04-10,18900,C00016700
2022-02-23,16500,C00015025
2020-12-21,21000,C00018588
2021-09-11,22080,C00012406
2021-04-17,15800,C00001212
2021-05-09,31900,C00002991
2022-04-10,14300,C00007842
2020-01-11,2180,C00016844
2022-02-27,14500,C00009641
2022-01-20,7600,C00006807
2022-04-10,18400,C00000693
2020-10-18,31000,C00000044
2020-04-26,15200,C00015033
2020-12-29,7800,C00018671
2021-01-10,5890,C00017078
2022-02-16,15900,C00018202
2022-01-15,19800,C00014406
2022-02-15,14100,C00010286
2021-12-06,7900,C00008634
2021-02-06,14100,C00003905
2021-12-21,31900,C00000173
2021-01-24,2180,C00011044
2021-12-23,22100,C00012983
2021-02-23,5890,C00007872
2021-03-28,39600,C00012921
2021-04-30,35200,C00009050
2021-04-12,17000,C00018785
2022-05-02,4300,C00002040
2021-07-25,22100,C00003734
2021-11-27,31000,C00015726
2020-10-04,12400,C00013060
2020-02-15,4800,C00005157
2022-04-24,19800,C00013740
2020-05-09,21000,C00000578
2020-01-08,17000,C00017301
2021-11-27,76400,C00018125
2021-12-04,17600,C00005207
2021-05-15,31000,C00010250
2020-09-22,17800,C00016267
2022-03-29,31000,C00008507
2021-11-14,82400,C00017902
2021-11-18,22000,C00005485
2021-07-23,7600,C00003872
2020-04-19,19800,C00010247
2022-05-07,15100,C00013953
2021-09-11,7600,C00006699
2022-01-15,14500,C00017609
2022-04-19,16800,C00004982
2022-03-06,39600,C00012616
2021-09-03,18100,C00005404
2022-02-20,2180,C00013605
2021-02-27,7800,C00016952
2022-03-22,9800,C00005514
2021-11-20,14300,C00008085
2020-05-31,18400,C00014426
2021-10-17,9800,C00012313
2022-03-31,14100,C00016389
2021-01-24,1200,C00003234
2022-03-02,2280,C00016230
2020-04-22,41200,C00004766
2021-04-18,14300,C00006629
2020-04-07,56700,C00016311
2020-03-15,19800,C00016464
2021-07-25,15900,C00014582
2021-12-07,17600,C00011591
2020-11-02,39600,C00006345
2021-10-09,2180,C00006820
2021-04-18,18900,C00017151
2021-09-05,2180,C00010878
2020-10-03,4300,C00013740
2020-08-15,31900,C00009238
2021-02-14,12900,C00012986
2021-02-27,18900,C00010928
2020-01-25,22100,C00011180
2020-12-17,4800,C00018515
2021-11-20,7800,C00011473
2021-03-01,41200,C00005732
2020-08-10,14300,C00003435
2020-11-14,38900,C00001865
2020-03-14,22100,C00013831
2020-02-23,15900,C00000939
2021-10-08,9800,C00013817
2021-01-12,18100,C00002690
2022-03-20,19400,C00000756
2021-12-04,7600,C00005287
2022-01-01,8700,C00002758
2022-03-06,7800,C00008681
2020-01-31,6800,C00000038
2021-07-10,10200,C00009704
2021-11-03,30800,C00016814
2021-09-18,4300,C00005374
2020-11-22,980,C00010457
2021-03-06,18400,C00012483
2022-02-06,5890,C00006122
2020-01-06,12900,C00001349
2022-04-10,118800,C00014528
2022-02-13,16800,C00004063
2021-11-13,20000,C00009561
2022-03-19,18900,C00012988
2021-06-06,7600,C00008027
2020-03-11,31900,C00000368
2021-10-07,4300,C00002061
2022-01-04,31900,C00018085
2022-02-04,10560,C00005643
2021-03-06,16800,C00010745
2022-02-05,2280,C00000594
2021-12-12,4300,C00003947
2021-06-26,39600,C00005507
2020-09-03,21000,C00004855
2021-03-22,14300,C00014987
2021-01-24,17600,C00004847
2022-04-15,5280,C00012577
2021-11-14,6800,C00005055
2021-03-10,18900,C00009755
2020-02-08,41200,C00012205
2020-04-05,21000,C00007786
2021-04-04,14300,C00003398
2021-07-05,16800,C00003152
2020-02-09,31900,C00001452
2022-01-16,22100,C00004472
2021-09-11,12300,C00002183
2021-12-26,6800,C00003580
2022-02-27,39600,C00010308
2021-01-07,16800,C00005391
2020-01-26,22100,C00005375
2022-02-26,15900,C00017513
2021-12-20,16800,C00006371
2021-11-20,41200,C00009569
2021-02-20,8800,C00010405
2021-07-05,35200,C00005411
2022-03-21,17000,C00012309
2020-03-27,15900,C00009780
2022-01-07,14300,C00017439
2020-01-25,30800,C00005957
2020-12-12,38900,C00013820
2020-03-28,18900,C00003632
2020-09-03,39600,C00008970
2021-09-26,14500,C00016777
2021-01-16,7600,C00000071
2022-02-12,41200,C00005463
2022-02-12,17600,C00000550
2022-03-31,35200,C00004632
2021-08-08,20800,C00003666
2022-04-09,31900,C00012730
2021-12-19,4800,C00001254
2021-03-14,56700,C00008264
2021-02-27,4300,C00016542
2020-04-18,39600,C00010746
2020-01-30,18100,C00008264
2022-04-24,41200,C00018757
2022-01-29,11000,C00003980
2021-12-01,18900,C00007043
2021-02-07,18100,C00001186
2020-05-27,31900,C00010235
2021-09-26,35200,C00008575
2020-06-08,18900,C00000961
2022-01-11,20800,C00008445
2020-12-12,38900,C00005437
2022-05-29,4800,C00005443
2020-11-11,18100,C00006897
2020-08-23,12300,C00005777
2022-04-30,16800,C00004155
2021-11-23,2180,C00011377
2022-02-13,17600,C00013134
2020-05-09,14300,C00008392
2021-04-18,7600,C00018537
2020-02-01,17600,C00013381
2021-10-17,7600,C00006983
2020-06-17,18900,C00005806
2021-11-21,14100,C00003824
2020-04-15,18100,C00017617
2022-01-29,19800,C00006009
2020-06-14,14500,C00015666
2021-11-02,18900,C00007510
2022-02-20,8600,C00017242
2021-10-09,20800,C00002113
2020-03-04,8800,C00006283
2021-06-07,35200,C00015244
2021-12-31,31900,C00008625
2020-10-09,19400,C00013057
2021-01-02,7600,C00009969
2021-09-21,980,C00005563
2021-02-20,9800,C00008942
2022-03-23,38900,C00013341
2020-11-02,16500,C00012727
2021-01-10,66300,C00007860
2021-02-07,31000,C00003748
2022-02-27,14100,C00014762
2022-01-02,38900,C00011602
2022-02-12,14300,C00004201
2020-09-24,8600,C00001330
2022-03-06,4300,C00000525
2020-11-21,35200,C00010545
2020-11-23,34000,C00011472
2022-05-31,7600,C00004822
2022-02-19,8800,C00001260
2021-12-28,4300,C00009185
2021-10-23,14500,C00001948
2021-01-08,19800,C00006976
2022-03-08,7800,C00018147
2020-11-29,21000,C00015238
2020-09-17,14100,C00004631
2022-02-23,19800,C00004700
2021-03-28,35200,C00005556
2020-03-14,16800,C00015529
2020-06-05,22100,C00002884
2020-03-14,7600,C00003641
2021-09-18,31000,C00009953
2021-10-31,39600,C00002579
2021-06-30,41200,C00014005
2020-06-20,17600,C00000928
2021-10-10,14500,C00009170
2021-01-03,39600,C00013318
2020-04-19,18900,C00018630
2022-03-12,14100,C00012748
2022-02-06,8700,C00017023
2021-09-11,6800,C00004852
2021-01-13,18400,C00002491
2022-05-23,5280,C00007943
2020-03-21,17600,C00000127
2021-12-05,93000,C00008062
2021-11-27,31900,C00004507
2021-01-16,16800,C00005968
2020-04-05,7600,C00011751
2020-08-11,35200,C00018868
2022-02-12,14500,C00006645
2022-01-31,4300,C00005057
2021-12-26,7800,C00009413
2021-02-21,17600,C00018773
2020-07-05,17000,C00009291
2022-05-07,12900,C00012524
2022-05-15,18100,C00005109
2020-03-10,22100,C00012420
2021-05-31,14300,C00004433
2020-11-15,7600,C00015413
2021-02-28,18400,C00004695
2022-04-14,18900,C00013892
2021-01-18,18900,C00013617
2020-12-31,11000,C00005913
2022-01-04,1200,C00011904
2021-09-19,17000,C00000808
2022-02-19,16500,C00010355
2021-07-03,19800,C00007097
2020-10-11,5280,C00017022
2021-03-28,8900,C00008919
2021-01-24,15900,C00014819
2021-11-26,31000,C00000452
2021-09-13,10200,C00003376
2022-02-17,22100,C00016344
2021-05-23,12900,C00011720
2022-02-08,41200,C00009601
2020-05-09,4300,C00002997
2020-02-16,41200,C00018505
2022-01-14,19600,C00015245
2021-04-10,17000,C00007823
2021-02-27,62200,C00001865
2020-02-22,22100,C00015787
2022-02-06,39600,C00008172
2020-02-09,24600,C00015938
2021-12-16,5890,C00012980
2020-09-13,35200,C00013587
2022-02-20,16800,C00016945
2020-12-19,980,C00004404
2020-03-28,17600,C00014786
2021-03-24,18100,C00014399
2021-10-04,7800,C00016451
2022-04-30,15900,C00011599
2021-04-03,17600,C00004826
2022-03-13,18000,C00012833
2021-02-21,4800,C00014303
2021-09-14,36800,C00010289
2021-10-11,8700,C00004790
2020-08-08,19800,C00009046
2020-02-08,16800,C00000448
2020-03-05,8800,C00017334
2021-01-24,4300,C00012191
2021-09-22,16800,C00011511
2020-05-09,19800,C00008023
2021-12-11,7900,C00017541
2022-02-19,14500,C00015112
2020-04-19,20000,C00016023
2022-05-28,19800,C00008539
2021-12-26,14300,C00003808
2022-01-05,16500,C00012296
2021-09-26,12900,C00010333
2021-03-22,63800,C00001624
2021-12-28,14300,C00011889
2021-12-12,31900,C00015812
2020-10-24,18900,C00008609
2022-04-03,14100,C00007023
2022-05-09,12400,C00007453
2021-01-24,31900,C00006761
2022-01-29,20800,C00018471
2021-10-03,17600,C00014037
2022-02-06,7600,C00016930
2022-05-22,9800,C00011067
2022-02-12,15100,C00000427
2020-10-25,16800,C00011357
2021-02-28,11000,C00012319
2021-03-16,17600,C00013489
2022-01-02,21000,C00010880
2020-06-29,41200,C00001200
2021-03-07,17600,C00016065
2022-04-17,31000,C00011067
2021-12-04,1200,C00016311
2022-01-22,22100,C00011488
2021-11-21,19800,C00014416
2021-09-12,39600,C00015201
2021-03-07,7600,C00000674
2022-01-15,2180,C00009265
2020-12-07,16800,C00005073
2021-04-06,7900,C00006145
2021-02-08,18400,C00017687
2022-04-24,41200,C00014487
2021-11-08,35200,C00017581
2021-11-24,18400,C00009969
2021-01-16,5890,C00005845
2021-05-22,39600,C00009013
2022-03-30,30800,C00014674
2021-04-04,18900,C00006793
2021-01-31,15600,C00007262
2022-04-09,4800,C00014502
2021-12-25,4300,C00009867
2021-09-27,20800,C00010424
2020-02-24,10000,C00011720
2020-02-09,14500,C00015564
2020-10-14,18100,C00010500
2021-11-14,13600,C00004298
2021-02-14,10000,C00004439
2021-02-07,19800,C00004171
2020-10-29,5890,C00015071
2022-02-06,17600,C00006284
2021-01-23,16800,C00012950
2021-01-26,19400,C00001747
2021-10-11,10200,C00006041
2020-02-13,18000,C00015772
2021-03-04,7600,C00000205
2021-01-26,31900,C00005230
2021-11-18,30800,C00018445
2021-02-06,1200,C00012307
2021-12-27,10200,C00015822
2021-03-03,14100,C00015069
2020-12-20,5280,C00011299
2021-07-15,52800,C00014624
2021-02-13,31000,C00006221
2021-10-16,2180,C00008481
2022-02-26,1200,C00011587
2022-05-22,16800,C00005467
2021-10-16,16800,C00001672
2020-05-28,12300,C00018970
2020-05-09,19800,C00003002
2020-04-02,10200,C00007287
2022-01-18,77800,C00018202
2020-12-12,18100,C00008375
2021-01-17,8800,C00012295
2022-01-28,7800,C00011925
2021-05-29,5280,C00018513
2021-03-22,12900,C00011112
2020-12-16,22100,C00015149
2021-09-16,39600,C00016280
2020-03-01,16800,C00002872
2022-05-03,22100,C00009521
2020-05-03,9800,C00014778
2022-04-16,14500,C00000466
2020-10-25,7800,C00009268
2020-02-16,14300,C00010392
2022-02-17,38900,C00011469
2020-12-05,16500,C00000343
2020-10-16,38900,C00008896
2022-03-12,15100,C00005256
2020-04-25,17000,C00006824
2021-02-14,8300,C00012816
2020-08-03,6800,C00009895
2022-02-12,1200,C00006575
2021-02-03,14300,C00010858
2021-01-30,23700,C00012988
2020-12-20,22100,C00018241
2020-01-24,31900,C00016742
2021-08-08,18900,C00010939
2021-07-25,16800,C00010668
2021-04-25,31000,C00000242
2020-12-24,980,C00003083
2021-01-22,18900,C00003977
2022-03-21,19800,C00012042
2021-04-05,18900,C00010094
2020-12-27,20000,C00009649
2022-04-20,22100,C00003620
2022-04-12,18100,C00008539
2021-05-30,41200,C00010316
2022-01-01,9800,C00007020
2021-09-11,980,C00009505
2020-01-05,4300,C00008610
2021-12-31,14300,C00013905
2020-03-15,7800,C00016004
2022-03-27,4300,C00008783
2022-02-12,18900,C00014979
2020-05-30,35200,C00000636
2020-11-14,4800,C00001933
2022-02-16,980,C00012833
2020-03-23,20000,C00006009
2021-04-03,7900,C00007066
2021-01-10,9800,C00007139
2022-03-26,41600,C00009300
2021-10-12,22100,C00017857
2021-04-04,14500,C00013216
2021-01-26,31900,C00015365
2020-12-05,11000,C00008264
2022-03-03,30800,C00006676
2021-06-01,7600,C00005702
2021-03-28,14500,C00002286
2020-03-06,17600,C00010855
2021-05-16,18900,C00004639
2021-02-11,41200,C00007721
2021-04-10,10200,C00010064
2020-10-10,21000,C00006198
2020-03-21,5890,C00011454
2022-03-20,19800,C00007292
2021-09-18,21000,C00006682
2022-02-27,7800,C00005758
2022-01-07,6800,C00004811
2020-01-11,7800,C00017045
2022-01-15,19800,C00001088
2021-06-26,20000,C00018852
2021-10-06,18900,C00016436
2021-09-20,8800,C00010576
2021-12-16,18000,C00007574
2020-01-25,14500,C00015515
2020-01-18,9800,C00017415
